ID,PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-
43,0.5001763647999999,0.012806236100000002,0.002685607,0.0340276757,0.1230794885,0.0037500141,0.0021288142,0.1184917414,0.1095005257,0.0005076141999999999,0.0,0.0432789165,0.0465213164,0.0,0.0030456853000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333399972999999,0.0098360656,0.0,0.0171664667,0.1103558577,0.0032720245000000003,0.0008130081,0.1174730108,0.1320071971,0.0008130081,0.0,0.0333666533,0.0399306944,0.0,0.0016260163
44,0.13836363880000002,0.0,0.00029274,0.0776484626,0.1201714588,0.0,0.0013579576,0.0869705078,0.0754401118,0.0,0.0005431831,0.2598073481,0.2363747874,0.0002715915,0.0027582123,0.13960626880000002,0.0,0.000315856,0.0700953943,0.1232997386,0.0,0.00163827,0.08533906699999999,0.0775461593,0.0,0.0006553080000000001,0.2524955933,0.2454277468,0.00032765400000000003,0.0032529439,0.1314920635,0.0,0.0,0.1556190476,0.1107936508,0.0,0.0,0.0739047619,0.0751111111,0.0,0.0,0.27707936510000003,0.17600000000000002,0.0,0.0
45,0.1855440588,0.0342884498,0.0154860366,0.1331222388,0.1570578261,0.1172555398,0.1515958981,0.0237164181,0.0254870748,0.0004268032,0.0,0.0603003772,0.0736004891,0.0094819531,0.0126368366,0.1650552755,0.0636049424,0.0233079987,0.1074555428,0.1483720651,0.1516013352,0.2012292636,0.0192499205,0.0148779981,0.0013089005,0.0,0.0336478263,0.0396076218,0.0142235479,0.0164577616,0.1917543972,0.0138372602,0.0060975423,0.1515910822,0.1801421434,0.0977595433,0.1038425531,0.029692247,0.0302811967,0.0,0.0,0.08121158440000001,0.0974788361,0.0068486445,0.0094629696
46,0.1315307986,0.0006468305,0.0005653404,0.0951595706,0.17347398670000005,0.0034877946,0.0048293317,0.098264403,0.032769383900000004,0.0003066082,0.0,0.2079557174,0.2422571336,0.0048099795,0.0039431211,0.14152030570000002,0.0004876463,0.0006751229,0.0976581032,0.188148458,0.0032878489,0.0055884594,0.0896729789,0.0310276154,0.0003500253,0.0,0.1852631108,0.2464437963,0.005225452199999999,0.0046510766,0.0661924036,0.0012674271,0.0,0.1007522793,0.064119547,0.0031685678000000004,0.0006337136,0.204497322,0.0421685269,0.0,0.0,0.34581544630000005,0.1694836257,0.0012674271,0.0006337136
47,0.4529398841,0.017583145300000002,0.0380075424,0.0014299333,0.003134894,0.0,0.0004766444,0.2759773832,0.17257333449999998,0.0095701181,0.0136955307,0.0052069077,0.00702146,0.0014299333,0.0009532888,0.4769185175,0.0277259626,0.0567819288,0.0014367816,0.0040975152,0.0,0.0007183908,0.2394420522,0.1432023814,0.0129579106,0.021046889300000003,0.0038846856,0.0081950304,0.0021551724,0.0014367816,0.4112535325,0.0058485427,0.0138994727,0.0014164306,0.0014164306,0.0,0.0,0.3232964389,0.2249305454,0.0038289758,0.0032258395,0.006031363100000001,0.0048524281,0.0,0.0
49,0.1146502914,0.0,0.0,0.1578353885,0.1269609937,0.0013436995,0.0022525857,0.1351003844,0.016230956,0.0006858711,0.0,0.3680546633,0.0741697248,0.0006690455,0.0020463961,0.1478662439,0.0,0.0,0.1453586456,0.137855544,0.0017206916,0.0035439519,0.1546292102,0.0213605362,0.0015212982,0.0,0.3037894602,0.0782007982,0.0008090615,0.0033445584,0.0781526495,0.0,0.0,0.1709335991,0.11734919380000003,0.0009940358,0.0009133376,0.1146770501,0.010140241,0.0,0.0,0.4350640536,0.0704461822,0.0004970179,0.0008326395
50,0.0539971541,0.0004173623000000001,0.0,0.2152255997,0.1086906589,0.0,0.0,0.06398471730000001,0.03153298,0.0,0.0,0.35020447950000005,0.1759470482,0.0,0.0,0.054197490300000005,0.0004306632,0.0,0.231690721,0.1024791018,0.0,0.0,0.0743079162,0.0358153406,0.0,0.0,0.3429508538,0.15812791310000002,0.0,0.0,0.0292753349,0.0,0.0,0.1498793014,0.1131017182,0.0,0.0,0.0524210726,0.0196431107,0.0,0.0,0.3833246557,0.2523548066,0.0,0.0
51,0.2281163689,0.0169846703,0.0417990509,0.1182416993,0.1232183189,0.009446884,0.0491576755,0.1676003934,0.0531550328,0.0055203138,0.0109582497,0.0967118379,0.0543693412,0.0064972579,0.0182229055,0.2552083946,0.0167877807,0.0468301952,0.1134326272,0.1330445229,0.0104513582,0.056914288499999986,0.13036824560000002,0.0572511523,0.0055817888,0.0125424144,0.0812221732,0.0548712857,0.005354516,0.0201392566,0.0957376671,0.0190920429,0.0125348189,0.1396411245,0.0859801223,0.0055710306000000005,0.0131144479,0.346634581,0.0275612182,0.0055710306000000005,0.0013927577,0.1708696632,0.0544219369,0.0139275766,0.007949981600000001
52,0.3388939207,0.0236231793,0.1058212486,0.1063297425,0.1821530591,0.0491892077,0.1431758639,0.0125512171,0.0082557819,0.0006479482,0.0017921147,0.0071674635,0.0134952153,0.0006479482,0.0062560894,0.2408738649,0.0433216286,0.1150551284,0.1125746051,0.1586593094,0.0809604734,0.2143497712,0.0133813126,0.003649635,0.0007012622999999999,0.000729927,0.0028050491,0.0050234948,0.0,0.0079145381,0.3848299838000001,0.0142428431,0.1021613362,0.1041334373,0.1938320396,0.0350399934,0.107656242,0.0121890224,0.0102508891,0.0006242197,0.0023659306,0.0091333979,0.0171827802,0.0009363296,0.0054215551
53,0.0807445892,0.1614003049,0.0592885375,0.3058158856,0.0425710923,0.1074639305,0.0978372784,0.0438587714,0.0099933378,0.0,0.0009881423,0.0628796876,0.0169439083,0.0072501073,0.0029644269,0.129286031,0.0515453977,0.0725257832,0.0029161408,0.008333845,0.0256410256,0.264954915,0.1924427767,0.1027053272,0.0172280403,0.0313957587,0.0085814998,0.0155344818,0.0078683268,0.0690406504,0.1134879148,0.1550876578,0.0494699647,0.3003971615,0.0724040923,0.1172356394,0.0950169864,0.0357834691,0.0068870523,0.0,0.0017667845,0.0285070428,0.0084445483,0.0137449016,0.0017667845
55,0.1497521149,0.07810810730000001,0.0221532151,0.0131074949,0.0131727507,0.0018685362,0.0003997307,0.5221322513000001,0.0936202126,0.0088964516,0.0071209127,0.056574585199999985,0.0308718685,0.0014223068,0.0007994614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804667282,0.0991571204,0.0087658577,0.025627974700000004,0.0183868107,0.0064697685,0.0,0.3365908392,0.1146981378,0.0075759632,0.0064697685,0.0580786145,0.0366899216,0.0010224949,0.0
56,0.4648067722,0.0129646669,0.0153662127,0.0205171145,0.08776407800000001,0.0009569378,0.0030677218,0.07681266099999999,0.1435811557,0.0024015458,0.011135443500000002,0.0454324623,0.10923629,0.0030769231,0.0028800147,0.4652282367,0.0121213106,0.0153913315,0.0205534143,0.0879238211,0.0009587728,0.0030731696000000004,0.0764602818,0.1438306887,0.0024054264,0.0111540433,0.0455062512,0.109426775,0.0030816641,0.0028848128000000003,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.4281997608,0.0035287081,0.055173445,0.0222488038,0.018062201,0.0034389952000000003,0.0167464115,0.1969796651,0.1274521531,0.0034090909000000003,0.0130382775,0.0697966507,0.0241327751,0.0020933014,0.0156997608,0.4365786413,0.0037517471,0.0604946899,0.0225130329,0.0188977362,0.0035872415000000007,0.0183685129,0.1869522857,0.122244213,0.003073321,0.0137916875,0.0661592924,0.0245151549,0.002217637,0.016854806599999998,0.3100079745,0.0,0.0050505051,0.0088383838,0.0112971823,0.0,0.0,0.3240962254,0.17743221690000002,0.0100345561,0.0025252525,0.1305821372,0.0188729399,0.0,0.0012626263
59,0.0914538212,0.4644144034,0.17386134809999998,0.0032067706,0.0103596208,0.014842244,0.0242130209,0.0591879977,0.0221432464,0.07532642889999999,0.0475260893,0.0014364960999999998,0.007081098,0.0018716571,0.0030757575,0.0829324935,0.4821249116,0.1652162143,0.0036065334,0.010232355,0.0160781453,0.0244041751,0.060386447,0.0200309415,0.0769725355,0.046174634000000006,0.0016082589,0.0048729732,0.002046471,0.0033129108000000003,0.162037037,0.17129629629999998,0.2013888889,0.0,0.006944444399999999,0.0,0.0601851852,0.1967592593,0.0300925926,0.0763888889,0.0763888889,0.0,0.0185185185,0.0,0.0
60,0.2663495838,0.13198573130000002,0.179548157,0.0,0.0005945303,0.0,0.0,0.1355529132,0.1557669441,0.0386444709,0.0850178359,0.001783591,0.001783591,0.0005945303,0.0023781213,0.1208372978,0.0504281637,0.015223596599999997,0.0361560419,0.0256898192,0.0028544244,0.0019029496,0.4471931494,0.1474785918,0.0247383444,0.0066603235,0.0608943863,0.0466222645,0.0047573739,0.008563273100000001,0.2863247863,0.0384615385,0.1709401709,0.0,0.0,0.0,0.0,0.1324786325,0.2264957265,0.0235042735,0.1175213675,0.0,0.0021367521,0.0,0.0021367521
62,0.4136237778,0.0745760145,0.0503482738,0.104741715,0.0603422168,0.0672644285,0.0551505581,0.0941853422,0.0291165527,0.0019360561,0.0044994376,0.0201068616,0.0091827464,0.0094315134,0.005494505500000001,0.408130922,0.0748499655,0.0473368882,0.1083694903,0.0577514429,0.068699904,0.0546358623,0.0973399294,0.0307097576,0.0019886325,0.0049200492,0.0203171675,0.0096559345,0.0097995485,0.005494505500000001,0.6315789474,0.0526315789,0.1184210526,0.0,0.1184210526,0.0131578947,0.0526315789,0.0,0.0131578947,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0187550588,0.1402185674,0.3357315538,0.0245798467,0.0081284841,0.0601276734,0.1524586165,0.0331192321,0.0032787061,0.0366796887,0.0353337498,0.0235365558,0.0027810562,0.0561175581,0.0691536526,0.0187347915,0.14550859970000002,0.3411841292,0.0236666223,0.0074500378,0.06376835900000001,0.1532794456,0.0338535409,0.0031772538,0.0368144257,0.0335258182,0.021363776,0.0024103106,0.0535772628,0.061685627,0.0165142276,0.0962906504,0.3742378049,0.0223577236,0.0165142276,0.0162601626,0.2070630081,0.006097561,0.0020325203,0.0223577236,0.0368394309,0.0223577236,0.012449187,0.0487804878,0.099847561
64,0.1983223233,0.0054146944,0.0189677121,0.011228748,0.1007963834,0.0016472025,0.030669547,0.0610988641,0.1140200835,0.004166851,0.0102825742,0.1225030843,0.2714984198,0.006050596899999999,0.0433329155,0.2154868079,0.0063018704,0.0202217267,0.0108540815,0.100984764,0.0013161154,0.0297596928,0.062445807,0.1257896693,0.0043044717,0.0120927784,0.095519014,0.2659637062,0.0049083364,0.0440511582,0.08554190910000001,0.0021978022,0.0131868132,0.0174962293,0.0789485025,0.0021978022,0.0296703297,0.0338935574,0.0447101918,0.0098039216,0.0,0.2811247576,0.3562594268,0.0076923077,0.037276449
65,0.0393177077,0.0003483756,0.0001531394,0.0301366414,0.3954433716,0.002982241,0.2044891777,0.0205309588,0.0027449079,0.0001952362,0.0,0.0472179883,0.17595155989999994,0.004249452700000001,0.0762392418,0.034834551400000004,0.000541705,0.000242483,0.0247482153,0.4062924273,0.0019810762,0.2541116182,0.0215183007,0.0023525642,0.00029922200000000003,0.0,0.0369285251,0.1367927869,0.0033637083,0.0759928163,0.0467879926,0.0,0.0,0.0395672803,0.3770330727,0.0047409566,0.1159437548,0.0180868055,0.0034940738,0.0,0.0,0.0653184455,0.2464256027,0.0056954991,0.07690651650000001
67,0.2006047631,0.0833453365,0.0391103175,0.06824056349999999,0.1205555336,0.099451471,0.0691861842,0.1170187052,0.0537400604,0.0154594424,0.0062444506000000006,0.0444047079,0.0511375072,0.0159902133,0.0155107437,0.1980327589,0.0786428356,0.0366746176,0.0739692981,0.1281461069,0.0961307804,0.0634702899,0.1193546461,0.0535879526,0.0145606237,0.0064034724,0.0459959133,0.0564928862,0.0145619805,0.0139758379,0.1195652174,0.0714285714,0.0124223602,0.0186335404,0.049689441,0.0885093168,0.0419254658,0.017080745300000002,0.5326086957,0.0108695652,0.0,0.0046583851,0.0077639752,0.0139751553,0.0108695652
68,0.0676845738,0.0011481666,0.0003410641000000001,0.0044052051,0.0377592941,0.0,0.0008071025,0.3319941268,0.137764304,0.0024213075,0.0048712435,0.103587422,0.2994914594,0.0004035513,0.0073211794,0.0685239921,0.0012092282,0.000385505,0.0047578432,0.0375816578,0.0,0.0008237232000000001,0.34358943909999995,0.131743321,0.0024711697,0.0044250513,0.105347977,0.2927358027,0.0004118616000000001,0.005993428,0.017751479299999998,0.0,0.0,0.0,0.0547928994,0.0,0.0,0.15538461539999998,0.2146745562,0.0,0.0059171598,0.0984615385,0.4382248521,0.0,0.0147928994
69,0.0535581347,0.0640769353,0.0216258436,0.1024823344,0.0741600459,0.0336018257,0.0455302115,0.1604461856,0.0387983744,0.0182159899,0.005732313100000001,0.1821879691,0.1535105383,0.0228999622,0.0231733363,0.0399246937,0.0729046981,0.0232844606,0.1177594015,0.0530242954,0.0404422044,0.0475494602,0.1850544532,0.0317006191,0.0198535286,0.006045800600000001,0.2014210987,0.1115516218,0.0259539586,0.0235297055,0.0742736428,0.029719875,0.0047169811,0.036236833,0.1184859359,0.005943975,0.0518867925,0.1381699271,0.0542192383,0.0231624031,0.0047169811,0.12520546359999998,0.2711367056,0.0190589189,0.0430663271
70,0.4067078925,0.0004892368,0.0019293807,0.0380547828,0.1326910551,0.0004892368,0.0025759572,0.05982691900000001,0.0885884923,0.0,0.00018719580000000006,0.0952184659,0.1701612631,0.00123802,0.001842102,0.4635034624,0.0002662407,0.0026484535,0.0308591132,0.1419833789,0.0005324814,0.0023961661,0.042999209,0.0923184278,0.0,0.0002646903,0.0595293868,0.1597765439,0.001061862,0.001860584,0.2128693803,0.0030120482,0.0,0.0405509506,0.0483930607,0.0,0.0012787724,0.1422518719,0.0996980248,0.0,0.0,0.2540982344,0.193556836,0.0012787724,0.0030120482
71,0.1042749404,0.0366645149,0.0293833515,0.0463325316,0.0564264235,0.0321977069,0.0645949285,0.16941512739999998,0.0500271104,0.023925072,0.0187633188,0.1400372671,0.1240582038,0.0502156425,0.0536838607,0.1060421969,0.035421294,0.0312888571,0.045731781,0.053401231500000014,0.0335419447,0.0684232366,0.1768485479,0.051715146100000005,0.0258582836,0.0199701294,0.1375427916,0.1059604861,0.0513286183,0.0569254556,0.0531746032,0.08690476189999999,0.0,0.0426587302,0.108531746,0.0140873016,0.0,0.08869047619999999,0.0142857143,0.006944444399999999,0.0,0.1630952381,0.3863095238000001,0.0317460317,0.0035714286
72,0.0938183833,0.0210621838,0.0043713527,0.131160257,0.333164182,0.0398804377,0.0766118133,0.0928215989,0.0140026201,0.0052208201,0.0008103728,0.044595357300000006,0.1201171804,0.0048389352,0.0175245054,0.1575267195,0.15476839650000002,0.1437240679,0.0213710039,0.0247573128,0.0597926378,0.0437488904,0.0840509081,0.0576881444,0.0686305515,0.048280098499999986,0.0299711006,0.0366050346,0.0361917712,0.032893362200000005,0.0412371134,0.0051546392,0.0,0.0309278351,0.2280927835,0.0154639175,0.0051546392,0.2590206186,0.0154639175,0.0,0.0,0.0515463918,0.3427835052000001,0.0051546392,0.0
73,0.3792337541,0.0059215493,0.0459106632,0.0133443366,0.2697311819,0.0029673591,0.16741874880000002,0.019243938,0.034041227,0.0,0.0014836795,0.0,0.044391867,0.0,0.016311695600000002,0.1453945258,0.0096047614,0.0902785203,0.1631562066,0.109205157,0.077000695,0.13077354859999998,0.122079814,0.0221631206,0.0,0.0181737589,0.0478857051,0.0125605866,0.0201005025,0.0316230978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0379952041,0.006937799000000001,0.004784689,0.08950920470000001,0.2822393346,0.0203349282,0.0347791991,0.054667165,0.0167032949,0.00215311,0.00215311,0.104585032,0.2861299264,0.0392344498,0.0177935531,0.047241663200000006,0.0085565476,0.0074404762,0.0806659119,0.2815887883,0.0189732143,0.0524553571,0.0772705246,0.0225519332,0.0026041667,0.0033482143,0.0784755815,0.2689764306,0.0230654762,0.026785714300000003,0.0264683392,0.0040214477,0.0,0.1184848832,0.2464666572,0.0227882038,0.002777193,0.049674992300000005,0.0083449942,0.0013404826,0.0,0.1522766017,0.2975548834,0.0683646113,0.0014367104
75,0.0822326483,0.0799402572,0.3241745896,0.0017338535,0.0107878913,0.0222698968,0.4404309301,0.0004614698000000001,0.0008669267,0.0012236907000000002,0.0126070371,0.0002447381,0.0002167317,0.0011956842,0.0216136549,0.0639887428,0.08783162609999999,0.2752181084,0.0008019246000000001,0.009552284,0.0283966047,0.5049416713,0.0007783208,0.0,0.0018867925,0.0079953398,0.0,0.0,0.0019103963,0.016698188899999997,0.1037289115,0.0650299574,0.3917065223,0.0028301887,0.012466495,0.0112537447,0.3590043097,0.0,0.0018867925,0.0,0.0200373154,0.0006963788,0.0004716981,0.0,0.0308876859
76,0.34850399810000005,0.0,0.0006963788,0.1764145845,0.1093508779,0.0,0.0,0.1665440208,0.0416836431,0.0,0.0,0.13004199060000002,0.0267645062,0.0,0.0,0.357005149,0.0,0.0,0.2203694476,0.08462948460000001,0.0,0.0,0.1944642179,0.0227790433,0.0,0.0,0.1062695757,0.0144830818,0.0,0.0,0.3310477378,0.0,0.0017921147,0.1412653888,0.1185392967,0.0,0.0,0.1591865358,0.0695288556,0.0,0.0,0.1439146018,0.0347254688,0.0,0.0
77,0.06705146990000001,0.0,0.0,0.1407622865,0.1848141451,0.0011239613,0.0073538711,0.0140852005,0.0196054988,0.0,0.0001276487,0.35096934979999994,0.2088978482,0.0007534537,0.0044552663,0.0659929746,0.0,0.0,0.1445132092,0.198781613,0.0013538196,0.0096520836,0.0121155392,0.018537415,0.0,0.0001736111,0.3275962128,0.2145477579,0.0009373265,0.0057984376,0.1081366957,0.0,0.0,0.0884950036,0.15216296,0.0,0.000481232,0.0209012925,0.0371598271,0.0,0.0,0.348140636,0.2440411211,0.0,0.000481232
78,0.2530162547,0.13473981699999998,0.1959408649,0.0080715803,0.1053354654,0.058703341,0.1590764476,0.0062783549,0.0192358546,0.0033881217,0.0168435101,0.0,0.0202316318,0.004784689,0.014354067,0.2497476303,0.13702391949999998,0.1955309174,0.0081784895,0.1053194402,0.0598330082,0.16001522769999998,0.006377681999999999,0.019616398,0.0034347945000000003,0.0171654177,0.0,0.0181492318,0.0049019608,0.0147058824,0.5666666667,0.0,0.1666666667,0.0,0.0666666667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
79,0.0574358277,0.0005854801,0.0,0.2271351583,0.3439165391,0.0010776061,0.0105386417,0.0394219421,0.012413791499999998,0.0,0.0,0.1349554666,0.1719340666,0.0005854801,0.0,0.056943185,0.0005945303,0.0,0.2269141701,0.3448887446,0.0010890902,0.0107015458,0.0375342105,0.0125798147,0.0,0.0,0.1352524137,0.17290776489999998,0.0005945303,0.0,0.0769230769,0.0,0.0,0.4,0.1538461538,0.0,0.0,0.1538461538,0.0,0.0,0.0,0.0769230769,0.1384615385,0.0,0.0
80,0.4223678907,0.0403335427,0.2989111584,0.0144003169,0.0505317653,0.0131675776,0.0927671482,0.0195023577,0.0149252857,0.0036443149,0.0175887994,0.0,0.0015327215,0.0007288630000000001,0.0095982582,0.4145326137,0.0452715893,0.301498622,0.0100453606,0.045320395,0.0142426504,0.0927853698,0.0234382177,0.0165652274,0.0044642857,0.0195567294,0.0,0.0008038585,0.0008928571000000002,0.0105822232,0.5317460317,0.015873015900000002,0.1825396825,0.0634920635,0.1031746032,0.0079365079,0.08730158730000001,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0
81,0.1362756724,0.011881646200000002,0.1003049416,0.15090049,0.0977181505,0.0699020017,0.124957647,0.1228171914,0.0234375,0.0024857955,0.0181107955,0.0617637093,0.0141752241,0.0278780494,0.0373911854,0.046677213700000005,0.0381041814,0.016048356200000002,0.08634824699999999,0.051599135199999986,0.0288927035,0.0636815281,0.15548202449999998,0.0343633842,0.0353810969,0.0073457346,0.17858045420000002,0.0964168761,0.0801834467,0.0808956176,0.0910714286,0.0196428571,0.1392857143,0.0633458647,0.0232142857,0.0017857143,0.0803571429,0.1333646617,0.0285714286,0.0125,0.0178571429,0.2105263158,0.0178571429,0.1070488722,0.053571428600000005
82,0.0927031368,0.0383365653,0.0705133407,0.0372431129,0.0469867193,0.0352412632,0.1537745478,0.1117606764,0.033998451,0.0276227634,0.0228772024,0.0922338918,0.0809217874,0.0447161011,0.1110704405,0.0785623815,0.0469102137,0.0905130347,0.0387518304,0.0359831385,0.0486725636,0.2138811413,0.0940477458,0.0230218601,0.0240942045,0.0231875626,0.0537386939,0.0374600116,0.0472659761,0.1439096415,0.1065333491,0.029806044700000006,0.0484470702,0.0350449108,0.057309284,0.0209559816,0.0843770391,0.1362697215,0.0459640734,0.0345957248,0.023280503,0.1297877412,0.1287321864,0.046237333600000007,0.0726590364
83,0.1231066675,0.0947759543,0.3033164814,0.0139594196,0.0416806471,0.0280366521,0.1041928211,0.0721483299,0.0345641173,0.0213618422,0.0462690684,0.0304676828,0.0266907571,0.0263753325,0.0330542266,0.1194439202,0.0955841406,0.3130439289,0.0151936565,0.042995325300000005,0.0267865154,0.1108048678,0.0717475644,0.0354862836,0.0205509595,0.0471707964,0.0287522391,0.0199387737,0.021223861200000003,0.0312771674,0.212369445,0.13147655130000002,0.1607618267,0.0282613148,0.0311284047,0.0554986689,0.0681957813,0.0680933852,0.0379889412,0.0214007782,0.0116731518,0.0369649805,0.056420233499999986,0.0505836576,0.0291828794
84,0.0012580877,0.006037804200000001,0.0003594536,0.050597093,0.0224788691,0.7661572005,0.1375831956,0.0,0.0,0.0001797268,0.0,0.0003108486,0.0003351511,0.0124876337,0.0022149361,0.0016818837,0.0066364505,0.0004805382,0.0349897175,0.0190817242,0.7708218091,0.1481872291,0.0,0.0,0.0002402691,0.0,0.0002099076,0.0004501767,0.0147291415,0.0024911528,0.0,0.004267425300000001,0.0,0.095138883,0.032149641,0.7538692175,0.1065655318,0.0,0.0,0.0,0.0,0.0005988024,0.0,0.005988024000000001,0.0014224751
85,0.0662185505,0.1374253711,0.3583145943,0.0154832683,0.0189777763,0.0593914201,0.2438878225,0.0108622963,0.0024139406,0.0126102362,0.0257628763,0.0042453177,0.0004161881,0.010654638700000002,0.033335703,0.0618845683,0.1218948478,0.3794390329,0.0098368926,0.0104449291,0.0520078214,0.2707156246,0.0069884445,0.0018353637,0.0098950221,0.0252987164,0.0013635133,0.0,0.009921041,0.0384741826,0.0707820712,0.1684125375,0.2949221587,0.0275201597,0.030995314500000006,0.0811517233,0.210135913,0.0176084372,0.0028625646000000004,0.0182257344,0.0248519294,0.0102304576,0.001159954,0.0143524969,0.0267885481
86,0.0618977127,0.0002440215,0.001193319,0.0526341263,0.134190425,0.0009760859,0.0069158927000000005,0.0624899825,0.0569934213,0.0002440215,0.0009225092,0.2127556598,0.3688866318,0.006454638100000001,0.0332015527,0.0626546372,0.0002686728,0.0012724362,0.046334271,0.13066543630000002,0.001074691,0.0070972716000000016,0.060707261,0.059187706,0.0002686728,0.0009328358,0.2101627475,0.3785887362,0.0060935081000000006,0.0346911166,0.0601851852,0.0,0.0,0.1058201058,0.126984127,0.0,0.0026455026000000003,0.2764550265,0.0026455026000000003,0.0,0.0,0.2883597884,0.128968254,0.0079365079,0.0
87,0.1240312326,0.0237830671,0.06373303570000001,0.0161437429,0.1147801097,0.0231136306,0.353576085,0.0388530711,0.0316128549,0.0039677043,0.0202324349,0.0038441193,0.0344682947,0.0053065772,0.1425540397,0.122686755,0.0274049432,0.064388075,0.06295822400000001,0.1356343164,0.0617885399,0.29260550620000003,0.0463214126,0.0147410061,0.0053035634,0.005061523,0.0248043418,0.0326082784,0.03432282,0.069370695,0.0894819466,0.1177394035,0.0996860283,0.0,0.1279434851,0.1844583987,0.1405023548,0.1200941915,0.0,0.0,0.0690737834,0.0,0.0102040816,0.0,0.0408163265
88,0.2422327541,0.0010531859,0.048709847300000005,0.013954713,0.2361769352,0.0013164823999999998,0.1777251185,0.0073723012,0.0384412849,0.0,0.0081621906,0.0065824118,0.1047919958,0.0005265929,0.1129541864,0.009118541,0.0060790274,0.0020263425,0.0303951368,0.1236068896,0.1560283688,0.3161094225,0.0050658561,0.0,0.0020263425,0.0,0.0121580547,0.1073961499,0.0344478217,0.1955420466,0.2457674944,0.0011286682,0.0513544018,0.012979683999999998,0.2308126411,0.0011286682,0.17720090289999998,0.0079006772,0.039503386,0.0,0.0084650113,0.006489841999999999,0.1029909707,0.000282167,0.1139954853
