glass,spot,PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-
BOMI1_1_ostmanpanel_1-ImageExport-01,111,0.0231741573,0.0021067416,0.0007022472,0.4311797753,0.2675561798,0.0547752809,0.0653089888,0.0238764045,0.0021067416,0.0007022472,0,0.058988764,0.0449438202,0.0105337079,0.0140449438
BOMI1_1_ostmanpanel_1-ImageExport-01,112,0.0588516746,0.0138755981,0.009569378,0.1220095694,0.1789473684,0.0406698565,0.0693779904,0.0755980861,0.0272727273,0.0043062201,0.0043062201,0.1177033493,0.1636363636,0.0784688995,0.0354066986
BOMI1_1_ostmanpanel_1-ImageExport-01,113,0.0227743271,0,0,0.0926501035,0.0155279503,0,0,0.1816770186,0.0144927536,0,0,0.4601449275,0.2116977226,0.0005175983,0.0005175983
BOMI1_1_ostmanpanel_1-ImageExport-01,114,0.1436588103,0.0101010101,0.0291806958,0.0404040404,0.1248597082,0.1015712682,0.4581930415,0.0081369248,0.0078563412,0.0002805836,0.0016835017,0.0028058361,0.012345679,0.0044893378,0.0544332211
BOMI1_1_ostmanpanel_1-ImageExport-01,115,0.161849711,0.0005780347,0,0.0705202312,0.2202312139,0.0028901734,0.0069364162,0.1132947977,0.0815028902,0,0,0.1208092486,0.2080924855,0.0034682081,0.0098265896
BOMI1_1_ostmanpanel_1-ImageExport-01,116,0.0307692308,0.0082840237,0.0520710059,0.0023668639,0.1230769231,0.001183432,0.5680473373,0.001183432,0.0059171598,0.0023668639,0.0023668639,0.0035502959,0.0568047337,0.001183432,0.1408284024
BOMI1_1_ostmanpanel_1-ImageExport-01,117,0.0506771516,0.1642638707,0.3294014854,0.003494976,0.0083005679,0.0615989515,0.2066404543,0.0078636959,0.005679336,0.0257754478,0.0498034076,0.00436872,0.000873744,0.0126692879,0.0685889035
BOMI1_1_ostmanpanel_1-ImageExport-01,118,0.144494474,0.0487106017,0.0523945968,0.0069586574,0.005730659,0.0118706508,0.0155546459,0.39500614,0.1289398281,0.0442079411,0.032746623,0.0454359394,0.0237413017,0.0171919771,0.027015964
BOMI1_1_ostmanpanel_1-ImageExport-01,119,0.262195122,0,0.0010162602,0.0142276423,0.0569105691,0,0,0.1361788618,0.2428861789,0.0020325203,0.0020325203,0.0528455285,0.2266260163,0.0010162602,0.0020325203
BOMI1_1_ostmanpanel_1-ImageExport-01,120,0.1025824964,0.0007173601,0.0050215208,0.0527259684,0.1764705882,0.0053802009,0.0516499283,0.0842898135,0.0408895265,0,0.0010760402,0.1854375897,0.2395982783,0.0039454806,0.050215208
BOMI1_2_ostmanpanel_1-ImageExport-02,1,0.0431795878,0.0009813543,0,0.2257114818,0.1373895976,0.0019627085,0.0029440628,0.0843964671,0.0264965653,0.0009813543,0.0009813543,0.3513248283,0.1148184495,0.0068694799,0.0019627085
BOMI1_2_ostmanpanel_1-ImageExport-02,2,0.0701107011,0,0.0009225092,0.0193726937,0.0931734317,0,0.0055350554,0.0581180812,0.0793357934,0,0.0018450185,0.2195571956,0.405904059,0.0046125461,0.0415129151
BOMI1_2_ostmanpanel_1-ImageExport-02,3,0.0393178588,0.0094741829,0.0040265277,0.2003789673,0.1165324491,0.0284225486,0.0421601137,0.1025580294,0.0104216011,0.0094741829,0.0014211274,0.2439602084,0.1004263382,0.0350544766,0.056371388
BOMI1_2_ostmanpanel_1-ImageExport-02,4,0.2460601719,0.0042979943,0.0436962751,0.034025788,0.1701289398,0.0082378223,0.1135386819,0.024713467,0.0243553009,0.0017908309,0.0042979943,0.0945558739,0.1561604585,0.0139684814,0.0601719198
BOMI1_2_ostmanpanel_1-ImageExport-02,5,0.0131180626,0.0050454087,0,0.5095862765,0.2573158426,0.0332996973,0.0060544904,0.015136226,0,0,0,0.1019172553,0.0524722503,0.0050454087,0.0010090817
BOMI1_2_ostmanpanel_1-ImageExport-02,6,0.1757857974,0.0488940629,0.0663562282,0.0686845169,0.1012805588,0.039580908,0.0849825378,0.187427241,0.0430733411,0.0139697322,0.0116414435,0.0710128056,0.0582072177,0.0116414435,0.0174621653
BOMI1_2_ostmanpanel_1-ImageExport-02,7,0.393258427,0,0,0.0168539326,0,0,0,0.0730337079,0.3820224719,0,0.0056179775,0.0561797753,0.0617977528,0,0.0112359551
BOMI1_2_ostmanpanel_1-ImageExport-02,8,0.3220082233,0.0114693789,0.0134170093,0.0261848085,0.2122917118,0.0064921013,0.0248863882,0.0612421554,0.0939190651,0.0004328068,0.0028132439,0.0307292794,0.176152348,0.0028132439,0.0151482363
BOMI1_2_ostmanpanel_1-ImageExport-02,9,0.0968109339,0.0728929385,0.0330296128,0.0501138952,0.0159453303,0.0261958998,0.0079726651,0.2277904328,0.1412300683,0.0284738041,0.0284738041,0.159453303,0.0478359909,0.0410022779,0.0227790433
BOMI1_2_ostmanpanel_1-ImageExport-02,10,0.1033091203,0.001614205,0,0.0040355125,0.0427764326,0,0.001614205,0.2881355932,0.1670702179,0.004842615,0.0056497175,0.1000807103,0.2736077482,0.0008071025,0.00645682
BOMI1_2_ostmanpanel_1-ImageExport-02,11,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,12,0.0536847243,0.0004880429,0.0014641288,0.0858955588,0.1752074183,0.0019521718,0.0082967301,0.0668618838,0.0346510493,0.0004880429,0,0.205954124,0.3318692045,0.0082967301,0.0248901903
BOMI1_2_ostmanpanel_1-ImageExport-02,13,0.1229946524,0,0.0053475936,0.064171123,0.0695187166,0.0053475936,0.0106951872,0.1443850267,0.192513369,0,0,0.0855614973,0.2941176471,0,0.0053475936
BOMI1_2_ostmanpanel_1-ImageExport-02,14,0.0921428571,0.0107142857,0.0328571429,0.0507142857,0.1107142857,0.0542857143,0.1892857143,0.0735714286,0.0192857143,0.0042857143,0.0042857143,0.0992857143,0.0885714286,0.0485714286,0.1214285714
BOMI1_2_ostmanpanel_1-ImageExport-02,15,0.0046674446,0.008168028,0,0.6837806301,0.170361727,0.0070011669,0.0070011669,0.032672112,0,0,0,0.065344224,0.0210035006,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,16,0.2254237288,0.1177966102,0.0118644068,0.0677966102,0.1398305085,0.1593220339,0.0533898305,0.0466101695,0.0644067797,0.0169491525,0.0008474576,0.0177966102,0.0440677966,0.0203389831,0.013559322
BOMI1_2_ostmanpanel_1-ImageExport-02,17,0.2117647059,0,0,0.0235294118,0.2117647059,0,0.0823529412,0.1529411765,0.0470588235,0.0117647059,0,0.0941176471,0.0588235294,0,0.1058823529
BOMI1_2_ostmanpanel_1-ImageExport-02,18,0.2988105004,0.0129204266,0.0108695652,0.0194831829,0.2684577523,0.0104593929,0.0278917145,0.0395816243,0.0615258409,0.0006152584,0.0016406891,0.0285069729,0.1954470878,0.0047169811,0.0190730107
BOMI1_2_ostmanpanel_1-ImageExport-02,19,0.1018329939,0.116089613,0.0448065173,0.0753564155,0.016293279,0.0407331976,0.0020366599,0.2301425662,0.0183299389,0.0427698574,0.0081466395,0.215885947,0.0142566191,0.0692464358,0.0040733198
BOMI1_2_ostmanpanel_1-ImageExport-02,20,0.0320600273,0.0006821282,0.0006821282,0.0047748977,0.0327421555,0,0,0.3758526603,0.1084583902,0,0.0040927694,0.1070941337,0.3253751705,0,0.0081855389
BOMI1_2_ostmanpanel_1-ImageExport-02,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,22,0.0640576324,0.0582165109,0.0930685358,0.0163551402,0.0393302181,0.0401090343,0.1892523364,0.0722352025,0.0268691589,0.0447819315,0.0354361371,0.0299844237,0.0599688474,0.0621105919,0.1682242991
BOMI1_2_ostmanpanel_1-ImageExport-02,23,0.4064171123,0.0310160428,0.3240641711,0.0128342246,0.0320855615,0.0117647059,0.0513368984,0.0192513369,0.0342245989,0.007486631,0.0545454545,0.0010695187,0.0021390374,0.0010695187,0.0106951872
BOMI1_2_ostmanpanel_1-ImageExport-02,24,0.503649635,0,0,0.0218978102,0.1751824818,0,0.0145985401,0.0802919708,0.0656934307,0,0,0.0510948905,0.0875912409,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,25,0.0382978723,0.0734042553,0.1968085106,0.010106383,0.0074468085,0.0824468085,0.4968085106,0,0.0021276596,0.0058510638,0.0164893617,0,0,0.0095744681,0.0606382979
BOMI1_2_ostmanpanel_1-ImageExport-02,26,0.4273390843,0.0192435302,0.1081619111,0.0265428003,0.0948905109,0.0152621102,0.0809555408,0.0272063703,0.0418049104,0.00199071,0.0079628401,0.0404777704,0.0769741208,0.0092899801,0.0218978102
BOMI1_2_ostmanpanel_1-ImageExport-02,27,0.0816640986,0.021058038,0,0.2537236775,0.0873138161,0.0344119158,0.001540832,0.3425783256,0.0251669235,0.0107858243,0,0.1006676939,0.0277349769,0.0123266564,0.0010272214
BOMI1_2_ostmanpanel_1-ImageExport-02,28,0.3598726115,0.0031847134,0.0222929936,0.0700636943,0.3152866242,0.0031847134,0.0541401274,0.0191082803,0.0159235669,0,0,0.0541401274,0.076433121,0.0031847134,0.0031847134
BOMI1_2_ostmanpanel_1-ImageExport-02,29,0.1374764595,0.0047080979,0.0075329567,0.1676082863,0.4058380414,0.0367231638,0.1798493409,0.0103578154,0.0056497175,0,0,0.0056497175,0.0207156309,0.0037664783,0.0141242938
BOMI1_2_ostmanpanel_1-ImageExport-02,30,0.0670194004,0,0,0.0052910053,0.0052910053,0,0,0.3756613757,0.2883597884,0,0.0017636684,0.1155202822,0.1402116402,0,0.0008818342
BOMI1_2_ostmanpanel_1-ImageExport-02,31,0.6666666667,0,0,0,0,0,0.0416666667,0.0416666667,0.125,0,0,0,0.125,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,32,0.1213486412,0.0184566197,0.0479581456,0.0581310856,0.0546432205,0.0303734922,0.1182967592,0.1512861503,0.0411277431,0.0104635954,0.0103182677,0.15448336,0.1018747275,0.0273216102,0.0539165819
BOMI1_2_ostmanpanel_1-ImageExport-02,33,0.0911330049,0.1995073892,0.1798029557,0.0566502463,0.039408867,0.1798029557,0.1206896552,0.0246305419,0,0.0073891626,0.0123152709,0.0073891626,0.0123152709,0.0591133005,0.0098522167
BOMI1_2_ostmanpanel_1-ImageExport-02,34,0.1408182683,0,0.0019029496,0.0294957184,0.4148430067,0.0066603235,0.0456707897,0.0171265461,0.0475737393,0,0,0.0437678402,0.2397716461,0.0009514748,0.0114176974
BOMI1_2_ostmanpanel_1-ImageExport-02,35,0.0267489712,0.1498628258,0.2109053498,0.0051440329,0.0048010974,0.1196844993,0.2901234568,0.0013717421,0.0010288066,0.0277777778,0.0236625514,0,0.0003429355,0.0312071331,0.1073388203
BOMI1_2_ostmanpanel_1-ImageExport-02,36,0.28996139,0.0003861004,0.0015444015,0.0486486486,0.2760617761,0.0019305019,0.0131274131,0.005019305,0.0293436293,0,0,0.1007722008,0.2193050193,0.0054054054,0.0084942085
BOMI1_2_ostmanpanel_1-ImageExport-02,37,0.133640553,0.1198156682,0.0023041475,0.0368663594,0.0668202765,0.0230414747,0,0.4331797235,0.069124424,0.0529953917,0,0.0253456221,0.0253456221,0.0115207373,0
BOMI1_2_ostmanpanel_1-ImageExport-02,38,0.3432258065,0,0,0.0374193548,0.28,0,0.0038709677,0.0567741935,0.12,0.0012903226,0,0.0258064516,0.1290322581,0,0.0025806452
BOMI1_2_ostmanpanel_1-ImageExport-02,39,0.1355111918,0.0012099214,0.0012099214,0.1203871748,0.6182698125,0.020568663,0.0689655172,0.0024198427,0.0054446461,0,0,0.0048396854,0.018753781,0.0006049607,0.001814882
BOMI1_2_ostmanpanel_1-ImageExport-02,40,0.0064184852,0,0,0.0038510911,0.0019255456,0,0,0.2721437741,0.1020539153,0,0,0.4621309371,0.149550706,0.001283697,0.0006418485
BOMI1_2_ostmanpanel_1-ImageExport-02,41,0.4286786787,0.0533033033,0.0870870871,0.0818318318,0.0908408408,0.018018018,0.048048048,0.0247747748,0.0442942943,0.006006006,0.0142642643,0.0405405405,0.0405405405,0.006006006,0.0157657658
BOMI1_2_ostmanpanel_1-ImageExport-02,42,0.1627425614,0.0012936611,0.0007761966,0.0882276843,0.1994825356,0.0041397154,0.0064683053,0.0494178525,0.0336351876,0.0002587322,0,0.208538163,0.2338939198,0.0046571798,0.0064683053
BOMI1_2_ostmanpanel_1-ImageExport-02,43,0.0025161754,0.0111430625,0.0007189073,0.0334291876,0.0129403307,0.7573687994,0.1728971963,0,0,0.0003594536,0,0,0.0003594536,0.0053918045,0.002875629
BOMI1_2_ostmanpanel_1-ImageExport-02,44,0.3315038419,0.0043907794,0.0153677278,0.0131723381,0.2996706915,0.0054884742,0.0493962678,0.0131723381,0.0823271131,0,0.0054884742,0.0043907794,0.1591657519,0.0010976948,0.0153677278
BOMI1_2_ostmanpanel_1-ImageExport-02,45,0.2708333333,0.15625,0.2569444444,0.0138888889,0.0208333333,0.0104166667,0.1076388889,0.0104166667,0.0208333333,0.0034722222,0.0486111111,0.0034722222,0.0069444444,0,0.0694444444
BOMI1_2_ostmanpanel_1-ImageExport-02,46,0.0678148547,0.0177610334,0.3051668461,0.0118406889,0.0543595264,0.0129171152,0.2578040904,0.0134553283,0.0226049516,0.0139935414,0.073196986,0.008073197,0.024219591,0.0134553283,0.1033369214
BOMI1_2_ostmanpanel_1-ImageExport-02,47,0.143384291,0.0848708487,0.0827622562,0.0242488139,0.1038481813,0.085925145,0.3183974697,0.0126515551,0.0173958882,0.0057986294,0.0221402214,0.0131787032,0.0115972588,0.0126515551,0.0611491829
BOMI1_2_ostmanpanel_1-ImageExport-02,48,0.037037037,0,0,0.4197530864,0.2679738562,0,0.0014524328,0.0174291939,0.0014524328,0,0,0.1103848947,0.1445170661,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,49,0.026183283,0.003021148,0.0010070493,0.0825780463,0.0312185297,0.0040281974,0.0020140987,0.1460221551,0.0151057402,0,0,0.5226586103,0.1349446123,0.0161127895,0.0151057402
BOMI1_2_ostmanpanel_1-ImageExport-02,50,0.1289437586,0,0,0.1042524005,0.1326017375,0.0004572474,0.0018289895,0.1234567901,0.0141746685,0.0013717421,0,0.4064929127,0.0832190215,0,0.0032007316
BOMI1_2_ostmanpanel_1-ImageExport-02,51,0.23514973,0.0328915071,0.1448208149,0.029455081,0.0864015709,0.0206185567,0.11880216,0.028473245,0.0432007855,0.0117820324,0.0451644575,0.0358370152,0.0500736377,0.0314187531,0.0859106529
BOMI1_2_ostmanpanel_1-ImageExport-02,52,0.1003190358,0,0.0003544842,0.1020914569,0.1474654378,0.0028358738,0.003190358,0.1471109536,0.0319035803,0.0003544842,0,0.2073732719,0.2506203474,0.0049627792,0.0014179369
BOMI1_2_ostmanpanel_1-ImageExport-02,53,0,0.0009325459,0,0.0677649984,0.0320174075,0.7749456015,0.1022691949,0,0,0,0,0.0006216972,0.0003108486,0.0195834629,0.0015542431
BOMI1_2_ostmanpanel_1-ImageExport-02,54,0.0863930886,0.0475161987,0.0161987041,0.030237581,0.4157667387,0.0669546436,0.2764578834,0.0032397408,0.0075593952,0,0,0.0010799136,0.030237581,0.0010799136,0.0172786177
BOMI1_2_ostmanpanel_1-ImageExport-02,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,56,0.053968254,0.0134920635,0.2642857143,0.023015873,0.076984127,0.0103174603,0.2880952381,0.0119047619,0.0103174603,0.0031746032,0.0373015873,0.0134920635,0.0341269841,0.0055555556,0.153968254
BOMI1_2_ostmanpanel_1-ImageExport-02,57,0.1552680222,0.0554528651,0.3179297597,0.0129390018,0.0628465804,0.0092421442,0.2606284658,0.0129390018,0.0129390018,0.0018484288,0.0203327172,0.0073937153,0.0147874307,0.0036968577,0.0517560074
BOMI1_2_ostmanpanel_1-ImageExport-02,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,59,0.1446945338,0.0032154341,0.0032154341,0.0610932476,0.0289389068,0.0064308682,0.0032154341,0.1093247588,0.0096463023,0,0,0.3890675241,0.2347266881,0.0032154341,0.0032154341
BOMI1_2_ostmanpanel_1-ImageExport-02,60,0.1003568243,0,0,0.2114183764,0.1213202498,0.0022301517,0.002676182,0.1467439786,0.0182872435,0,0,0.3296164139,0.0651204282,0.001338091,0.0008920607
BOMI1_2_ostmanpanel_1-ImageExport-02,61,0.0634743875,0.004454343,0,0.1280623608,0.1458797327,0.0534521158,0.0033407572,0.0178173719,0.0211581292,0,0,0.0812917595,0.4554565702,0.0233853007,0.0022271715
BOMI1_2_ostmanpanel_1-ImageExport-02,62,0.3167587477,0.0300798036,0.1375076734,0.0767341928,0.0773480663,0.0356046654,0.1270718232,0.0395948435,0.0383670964,0.0073664825,0.0230202578,0.010742787,0.0159607121,0.0076734193,0.0561694291
BOMI1_2_ostmanpanel_1-ImageExport-02,63,0.0787037037,0.0063657407,0.0092592593,0.0636574074,0.0671296296,0.0121527778,0.0324074074,0.1267361111,0.0543981481,0.0040509259,0.0052083333,0.2297453704,0.2332175926,0.0283564815,0.0486111111
BOMI1_2_ostmanpanel_1-ImageExport-02,64,0.8333333333,0,0,0,0,0,0,0,0,0,0,0,0.1666666667,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,65,0.3310810811,0,0,0.3040540541,0.2162162162,0,0.0202702703,0.0337837838,0.0067567568,0,0,0.0608108108,0.027027027,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,66,0.129122807,0.0340350877,0.0554385965,0.0094736842,0.018245614,0.0098245614,0.0249122807,0.3122807018,0.1045614035,0.0287719298,0.0547368421,0.058245614,0.0585964912,0.0294736842,0.0722807018
BOMI1_2_ostmanpanel_1-ImageExport-02,67,0.3826366559,0.0209003215,0.3922829582,0.0040192926,0.0442122186,0.0088424437,0.0980707395,0.0040192926,0.0152733119,0,0.0176848875,0,0.001607717,0,0.0104501608
BOMI1_2_ostmanpanel_1-ImageExport-02,68,0.3294501398,0.049860205,0.0890027959,0.0573159366,0.1071761417,0.0442684063,0.1919850885,0.0549860205,0.0149114632,0.0027958993,0.004193849,0.0172413793,0.0102516309,0.0111835974,0.0153774464
BOMI1_2_ostmanpanel_1-ImageExport-02,69,0.2865158987,0,0.0005101173,0.1409624214,0.3921101853,0.0044210168,0.0241455535,0.0200646149,0.0219350451,0,0,0.0343479,0.0707362693,0.0008501955,0.0034007822
BOMI1_2_ostmanpanel_1-ImageExport-02,70,0.3129330254,0,0,0.0531177829,0.2136258661,0,0,0.1466512702,0.0484988453,0,0,0.1154734411,0.1096997691,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,71,0.0786427146,0.1173652695,0.024750499,0.0634730539,0.0419161677,0.2830339321,0.179241517,0.0259481038,0.0151696607,0.005988024,0.0023952096,0.0251497006,0.0754491018,0.0423153693,0.0191616766
BOMI1_2_ostmanpanel_1-ImageExport-02,72,0.4192708333,0.0166015625,0.0950520833,0.0686848958,0.0846354167,0.015625,0.083984375,0.0540364583,0.0729166667,0.0029296875,0.01953125,0.0130208333,0.0266927083,0.0022786458,0.0247395833
BOMI1_2_ostmanpanel_1-ImageExport-02,73,0.1060090703,0.0045351474,0.0141723356,0.0323129252,0.0924036281,0.0113378685,0.0447845805,0.0918367347,0.0833333333,0.0068027211,0.0192743764,0.1060090703,0.2284580499,0.0266439909,0.1320861678
BOMI1_2_ostmanpanel_1-ImageExport-02,74,0.298245614,0,0,0,0.3333333333,0,0.1403508772,0.0175438596,0.0175438596,0,0,0.0701754386,0.0526315789,0,0.0701754386
BOMI1_2_ostmanpanel_1-ImageExport-02,75,0.338028169,0,0,0.1267605634,0.2957746479,0,0,0.0422535211,0,0,0,0.0704225352,0.1267605634,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,76,0.1504080839,0.0184609405,0.078313253,0.0167120093,0.0196268947,0.003109211,0.027594248,0.1818888457,0.1224251846,0.0361445783,0.0738437621,0.095219588,0.0812281384,0.0254566654,0.069568597
BOMI1_2_ostmanpanel_1-ImageExport-02,77,0.4620991254,0.0597667638,0.2055393586,0.0247813411,0.056851312,0.0174927114,0.0874635569,0.0349854227,0.0145772595,0.0072886297,0.0174927114,0,0.0014577259,0.0014577259,0.0087463557
BOMI1_2_ostmanpanel_1-ImageExport-02,78,0.2314566577,0.0643431635,0.1000893655,0.073279714,0.0991957105,0.0848972297,0.2252010724,0.0455764075,0.0160857909,0.0062555853,0.0044682752,0.0169794459,0.0107238606,0.0134048257,0.0080428954
BOMI1_2_ostmanpanel_1-ImageExport-02,79,0.207253886,0.0082901554,0.0010362694,0.1730569948,0.1533678756,0.0062176166,0.0020725389,0.1150259067,0.0435233161,0,0,0.1668393782,0.1212435233,0.0010362694,0.0010362694
BOMI1_2_ostmanpanel_1-ImageExport-02,80,0.6809815951,0,0,0.0306748466,0.1067484663,0,0,0.0625766871,0.0699386503,0,0,0.0165644172,0.0325153374,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,81,0.0565184627,0.0022607385,0.0037678975,0.2697814619,0.2381311228,0.0542577242,0.1024868124,0.0331574981,0.0143180106,0,0,0.1032403919,0.0896759608,0.0173323286,0.0150715901
BOMI1_2_ostmanpanel_1-ImageExport-02,82,0.1106719368,0,0,0.0948616601,0.24743083,0,0,0.0553359684,0.0387351779,0,0,0.1596837945,0.2932806324,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,83,0.0323193916,0.0399239544,0.0038022814,0.1882129278,0.0703422053,0.0779467681,0.0247148289,0.2091254753,0.0019011407,0.0076045627,0.0019011407,0.252851711,0.0285171103,0.0475285171,0.0133079848
BOMI1_2_ostmanpanel_1-ImageExport-02,84,0.0807086614,0.4744094488,0.031496063,0.1062992126,0.061023622,0.0442913386,0.0590551181,0.032480315,0.0039370079,0.0029527559,0,0.0669291339,0.0187007874,0.0127952756,0.0049212598
BOMI1_2_ostmanpanel_1-ImageExport-02,85,0.0261914985,0.0880206097,0.3568054959,0.0180334908,0.0111635895,0.0489480464,0.1747531129,0.0515242593,0.0042936883,0.0309145556,0.0429368828,0.0334907686,0.0038643195,0.0528123658,0.0562473164
BOMI1_2_ostmanpanel_1-ImageExport-02,86,0.1883561644,0.0011415525,0.00456621,0.0068493151,0.0901826484,0.0011415525,0.0091324201,0.0947488584,0.1575342466,0.00456621,0.0114155251,0.1152968037,0.2819634703,0.00456621,0.0285388128
BOMI1_2_ostmanpanel_1-ImageExport-02,87,0.098495212,0.0314637483,0.0410396717,0.0328317373,0.1846785226,0.0300957592,0.3502051984,0.0205198358,0.0177838577,0.0068399453,0.0027359781,0.0082079343,0.0533515732,0.0041039672,0.1176470588
BOMI1_2_ostmanpanel_1-ImageExport-02,88,0.083701832,0.1339229311,0.5328490208,0,0,0.0006317119,0.0246367656,0.0050536955,0.0233733418,0.0170562224,0.1601389766,0,0,0.0015792798,0.0170562224
BOMI1_2_ostmanpanel_1-ImageExport-02,89,0.1621890547,0,0,0.3194029851,0.1950248756,0,0,0.1004975124,0.0039800995,0,0,0.1820895522,0.0368159204,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,90,0.048135727,0,0,0.0120339317,0.0069047149,0,0,0.3257052673,0.1665022687,0.0003945551,0,0.2489642928,0.1911619649,0,0.0001972776
BOMI1_2_ostmanpanel_1-ImageExport-02,91,0.1177432543,0.1651676206,0.0523303352,0.0899427637,0.0662305805,0.1982829109,0.1385936222,0.0429272281,0.0098119379,0.0044971382,0.0008176615,0.0339329518,0.0110384301,0.0429272281,0.0257563369
BOMI1_2_ostmanpanel_1-ImageExport-02,92,0.0911775563,0,0,0.2030269472,0.1982281285,0.0059062385,0.0029531192,0.0612772241,0.0217792543,0,0,0.2200073828,0.1901070506,0.0033222591,0.0022148394
BOMI1_2_ostmanpanel_1-ImageExport-02,93,0.2190905675,0.0308154829,0.0139045472,0.1010898159,0.271326569,0.0511086058,0.0657647501,0.0680195415,0.0217963172,0.0056369786,0.0011273957,0.0683953401,0.0439684329,0.0232995115,0.0146561443
BOMI1_2_ostmanpanel_1-ImageExport-02,94,0.0195005132,0.0006842285,0.0037632569,0.6910708177,0.1392405063,0.0017105713,0.0646595963,0.0099213137,0.0013684571,0,0,0.0266849128,0.0273691413,0.0006842285,0.0133424564
BOMI1_2_ostmanpanel_1-ImageExport-02,95,0.0113186191,0.1924165252,0.3146576118,0.0311262026,0.0050933786,0.0713073005,0.13016412,0.0147142049,0.0022637238,0.0424448217,0.0277306169,0.013582343,0.0016977929,0.0594227504,0.0820599887
BOMI1_2_ostmanpanel_1-ImageExport-02,96,0.2082884822,0.0096878364,0.0333692142,0.0156081808,0.1114101184,0.0021528525,0.0522066738,0.0274488698,0.0705059203,0.0037674919,0.0091496233,0.1297093649,0.2610333692,0.0075349839,0.0581270183
BOMI1_2_ostmanpanel_1-ImageExport-02,97,0.147275405,0.0721649485,0.0692194404,0.0220913108,0.1840942563,0.0441826215,0.324005891,0.0206185567,0.0088365243,0.0058910162,0.0073637703,0.0044182622,0.057437408,0.0029455081,0.029455081
BOMI1_2_ostmanpanel_1-ImageExport-02,98,0.1759435243,0.1069780071,0.3920716807,0.0002715178,0.0019006245,0.0013575889,0.0203638338,0.0290524029,0.0665218572,0.035297312,0.1485202281,0,0.0005430356,0,0.0211783872
BOMI1_2_ostmanpanel_1-ImageExport-02,99,0.5348189415,0,0.0013927577,0.0334261838,0.0236768802,0,0,0.2325905292,0.0793871866,0,0,0.077994429,0.0167130919,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,100,0.2864639884,0.0005428882,0.0007238509,0.0180962722,0.0356496562,0,0,0.1498371336,0.1706478465,0.0001809627,0.0003619254,0.1529134998,0.1845819761,0,0
BOMI1_2_ostmanpanel_1-ImageExport-02,101,0.0258064516,0,0.0016129032,0.2338709677,0.1693548387,0.0112903226,0,0.0709677419,0.0177419355,0,0,0.3032258065,0.1564516129,0.0096774194,0
BOMI1_2_ostmanpanel_1-ImageExport-02,102,0.0528634361,0.1343612335,0.0066079295,0.0594713656,0.0396475771,0.2334801762,0.0704845815,0.2136563877,0.0088105727,0.050660793,0,0.0462555066,0.0088105727,0.0572687225,0.0176211454
BOMI1_2_ostmanpanel_1-ImageExport-02,103,0.2712191358,0.0289351852,0.087962963,0.0223765432,0.1535493827,0.0096450617,0.2372685185,0.0351080247,0.0397376543,0.0042438272,0.0111882716,0.0192901235,0.0381944444,0.0011574074,0.0401234568
BOMI1_2_ostmanpanel_1-ImageExport-02,104,0.0229399336,0.1898581346,0.2402656203,0.0081497133,0.0093570782,0.065197706,0.1249622698,0.0181104739,0.0054331422,0.0670087534,0.0763658316,0.0081497133,0.0111681256,0.0618774525,0.0911560519
